db_path,img1,img2,sig1_points,sig2_points,sig1_weight_sum,sig2_weight_sum,emd_time
..\shapes216/emdindex.csv,bird02.jpg,bird04.jpg,40,38,100,100,6861.89
..\shapes216/emdindex.csv,bird02.jpg,bird07.jpg,40,50,100,99.9999,3970.67
..\shapes216/emdindex.csv,bird02.jpg,bird09.jpg,40,36,100,99.9998,1791.84
..\shapes216/emdindex.csv,bird02.jpg,bird10.jpg,40,40,100,100,3777.48
..\shapes216/emdindex.csv,bird02.jpg,bird13.jpg,40,45,100,99.9998,3130.29
..\shapes216/emdindex.csv,bird02.jpg,bird15.jpg,40,43,100,100,3980.94
..\shapes216/emdindex.csv,bird02.jpg,bird16.jpg,40,33,100,99.9999,1823.24
..\shapes216/emdindex.csv,bird02.jpg,bird17.jpg,40,35,100,100,1666.27
..\shapes216/emdindex.csv,bird02.jpg,bird18.jpg,40,36,100,99.9998,1965.11
..\shapes216/emdindex.csv,bird02.jpg,bird19.jpg,40,32,100,100,1506.28
..\shapes216/emdindex.csv,bird02.jpg,bird20.jpg,40,40,100,100,1678.34
..\shapes216/emdindex.csv,bird02.jpg,Bone01.jpg,40,40,100,100,5475.15
..\shapes216/emdindex.csv,bird02.jpg,Bone02.jpg,40,37,100,99.9999,5139.48
..\shapes216/emdindex.csv,bird02.jpg,Bone03.jpg,40,41,100,99.9998,5568.72
..\shapes216/emdindex.csv,bird02.jpg,Bone04.jpg,40,35,100,100,4707.21
..\shapes216/emdindex.csv,bird02.jpg,Bone05.jpg,40,36,100,100,4735.59
..\shapes216/emdindex.csv,bird02.jpg,Bone06.jpg,40,40,100,100,4985.53
..\shapes216/emdindex.csv,bird02.jpg,Bone07.jpg,40,38,100,100,4744.04
..\shapes216/emdindex.csv,bird02.jpg,Bone08.jpg,40,42,100,99.9999,5844.02
..\shapes216/emdindex.csv,bird02.jpg,Bone09.jpg,40,39,100,100,4463.91
..\shapes216/emdindex.csv,bird02.jpg,Bone10.jpg,40,41,100,99.9998,5118.95
..\shapes216/emdindex.csv,bird02.jpg,Bone11.jpg,40,38,100,100,4162.05
..\shapes216/emdindex.csv,bird02.jpg,Bone12.jpg,40,24,100,100,2171.58
..\shapes216/emdindex.csv,bird02.jpg,brick03.jpg,40,27,100,100,2288.71
..\shapes216/emdindex.csv,bird02.jpg,brick04.jpg,40,21,100,99.9999,1063.76
..\shapes216/emdindex.csv,bird02.jpg,brick05.jpg,40,28,100,100,1625.82
..\shapes216/emdindex.csv,bird02.jpg,brick08.jpg,40,23,100,100,1588.39
..\shapes216/emdindex.csv,bird02.jpg,brick09.jpg,40,27,100,100,2299.57
..\shapes216/emdindex.csv,bird02.jpg,brick10.jpg,40,29,100,100,2117.25
..\shapes216/emdindex.csv,bird02.jpg,brick14.jpg,40,32,100,100,2371.42
..\shapes216/emdindex.csv,bird02.jpg,brick15.jpg,40,32,100,100,2275.42
..\shapes216/emdindex.csv,bird02.jpg,brick16.jpg,40,27,100,100,1662.65
..\shapes216/emdindex.csv,bird02.jpg,brick17.jpg,40,27,100,100,2241.01
..\shapes216/emdindex.csv,bird02.jpg,brick18.jpg,40,25,100,99.9999,1815.39
..\shapes216/emdindex.csv,bird02.jpg,brick20.jpg,40,26,100,99.9999,2265.16
..\shapes216/emdindex.csv,bird02.jpg,camel04.jpg,40,69,100,99.9999,7533.23
..\shapes216/emdindex.csv,bird02.jpg,camel06.jpg,40,80,100,100,9795.98
..\shapes216/emdindex.csv,bird02.jpg,camel07.jpg,40,59,100,100,4801.39
..\shapes216/emdindex.csv,bird02.jpg,camel08.jpg,40,71,100,100,6896.91
..\shapes216/emdindex.csv,bird02.jpg,camel12.jpg,40,69,100,99.9998,6444.72
..\shapes216/emdindex.csv,bird02.jpg,camel13.jpg,40,54,100,99.9999,5048.92
..\shapes216/emdindex.csv,bird02.jpg,camel14.jpg,40,64,100,99.9999,6338.47
..\shapes216/emdindex.csv,bird02.jpg,camel15.jpg,40,65,100,99.9998,4598.54
..\shapes216/emdindex.csv,bird02.jpg,camel16.jpg,40,58,100,100,3932.04
..\shapes216/emdindex.csv,bird02.jpg,camel17.jpg,40,74,100,99.9999,9279.8
..\shapes216/emdindex.csv,bird02.jpg,camel19.jpg,40,63,100,100,5697.32
..\shapes216/emdindex.csv,bird02.jpg,camel20.jpg,40,69,100,100,6377.71
..\shapes216/emdindex.csv,bird02.jpg,car04.jpg,40,30,100,100,2705.88
..\shapes216/emdindex.csv,bird02.jpg,car05.jpg,40,31,100,100,2532.01
..\shapes216/emdindex.csv,bird02.jpg,car06.jpg,40,28,100,99.9999,2256.71
..\shapes216/emdindex.csv,bird02.jpg,car08.jpg,40,28,100,99.9999,2835.07
..\shapes216/emdindex.csv,bird02.jpg,car09.jpg,40,27,100,100,2309.23
..\shapes216/emdindex.csv,bird02.jpg,car10.jpg,40,27,100,99.9999,2115.44
..\shapes216/emdindex.csv,bird02.jpg,car11.jpg,40,29,100,99.9999,2648.52
..\shapes216/emdindex.csv,bird02.jpg,car12.jpg,40,32,100,100,2112.42
..\shapes216/emdindex.csv,bird02.jpg,car15.jpg,40,29,100,100,3034.91
..\shapes216/emdindex.csv,bird02.jpg,car18.jpg,40,31,100,100,2806.1
..\shapes216/emdindex.csv,bird02.jpg,car19.jpg,40,31,100,100,2813.34
..\shapes216/emdindex.csv,bird02.jpg,car20.jpg,40,29,100,99.9999,2468.01
..\shapes216/emdindex.csv,bird02.jpg,children01.jpg,40,36,100,99.9999,2991.44
..\shapes216/emdindex.csv,bird02.jpg,children02.jpg,40,34,100,100,2655.17
..\shapes216/emdindex.csv,bird02.jpg,children06.jpg,40,34,100,100,2687.16
..\shapes216/emdindex.csv,bird02.jpg,children07.jpg,40,34,100,100,2590.57
..\shapes216/emdindex.csv,bird02.jpg,children09.jpg,40,33,100,100,3202.74
..\shapes216/emdindex.csv,bird02.jpg,children10.jpg,40,34,100,100,3019.21
..\shapes216/emdindex.csv,bird02.jpg,children11.jpg,40,32,100,99.9999,3030.08
..\shapes216/emdindex.csv,bird02.jpg,children12.jpg,40,34,100,100,3595.76
..\shapes216/emdindex.csv,bird02.jpg,children13.jpg,40,37,100,100,3326.5
..\shapes216/emdindex.csv,bird02.jpg,children14.jpg,40,36,100,100,2717.35
..\shapes216/emdindex.csv,bird02.jpg,children19.jpg,40,36,100,100,3420.08
..\shapes216/emdindex.csv,bird02.jpg,children20.jpg,40,37,100,99.9999,2204.79
..\shapes216/emdindex.csv,bird02.jpg,classic01.jpg,40,22,100,100,792.082
..\shapes216/emdindex.csv,bird02.jpg,classic02.jpg,40,22,100,100,1008.21
..\shapes216/emdindex.csv,bird02.jpg,classic03.jpg,40,24,100,100,1328.79
..\shapes216/emdindex.csv,bird02.jpg,classic04.jpg,40,27,100,100,1470.06
..\shapes216/emdindex.csv,bird02.jpg,classic08.jpg,40,16,100,100,770.952
..\shapes216/emdindex.csv,bird02.jpg,classic10.jpg,40,27,100,99.9999,1726.04
..\shapes216/emdindex.csv,bird02.jpg,classic12.jpg,40,23,100,100,1260.57
..\shapes216/emdindex.csv,bird02.jpg,classic13.jpg,40,24,100,99.9999,1005.2
..\shapes216/emdindex.csv,bird02.jpg,classic15.jpg,40,23,100,100,1229.78
..\shapes216/emdindex.csv,bird02.jpg,classic16.jpg,40,26,100,100,1863.69
..\shapes216/emdindex.csv,bird02.jpg,classic19.jpg,40,27,100,99.9999,1568.47
..\shapes216/emdindex.csv,bird02.jpg,classic20.jpg,40,21,100,100,949.05
..\shapes216/emdindex.csv,bird02.jpg,elephant01.jpg,40,60,100,100,4018.97
..\shapes216/emdindex.csv,bird02.jpg,elephant02.jpg,40,39,100,100,2689.58
..\shapes216/emdindex.csv,bird02.jpg,elephant05.jpg,40,54,100,100,5397.27
..\shapes216/emdindex.csv,bird02.jpg,elephant06.jpg,40,58,100,100,6568.49
..\shapes216/emdindex.csv,bird02.jpg,elephant09.jpg,40,55,100,100,4287.63
..\shapes216/emdindex.csv,bird02.jpg,elephant10.jpg,40,51,100,100,4369.13
..\shapes216/emdindex.csv,bird02.jpg,elephant12.jpg,40,53,100,99.9999,4013.54
..\shapes216/emdindex.csv,bird02.jpg,elephant13.jpg,40,57,100,100,5196.83
..\shapes216/emdindex.csv,bird02.jpg,elephant14.jpg,40,47,100,99.9999,5240.3
..\shapes216/emdindex.csv,bird02.jpg,elephant15.jpg,40,62,100,100,5391.23
..\shapes216/emdindex.csv,bird02.jpg,elephant16.jpg,40,61,100,99.9999,4474.18
..\shapes216/emdindex.csv,bird02.jpg,elephant20.jpg,40,41,100,99.9999,2565.81
..\shapes216/emdindex.csv,bird02.jpg,face01.jpg,40,30,100,100,1374.67
..\shapes216/emdindex.csv,bird02.jpg,face02.jpg,40,30,100,100,1153.11
..\shapes216/emdindex.csv,bird02.jpg,face03.jpg,40,33,100,99.9999,1834.1
..\shapes216/emdindex.csv,bird02.jpg,face04.jpg,40,35,100,100,1752
..\shapes216/emdindex.csv,bird02.jpg,face05.jpg,40,32,100,100,2055.07
..\shapes216/emdindex.csv,bird02.jpg,face06.jpg,40,32,100,99.9999,2944.35
..\shapes216/emdindex.csv,bird02.jpg,face07.jpg,40,31,100,99.9999,2656.37
..\shapes216/emdindex.csv,bird02.jpg,face08.jpg,40,35,100,100,2967.89
..\shapes216/emdindex.csv,bird02.jpg,face09.jpg,40,37,100,100,3026.45
..\shapes216/emdindex.csv,bird02.jpg,face10.jpg,40,38,100,100,2773.49
..\shapes216/emdindex.csv,bird02.jpg,face11.jpg,40,30,100,100,3127.28
..\shapes216/emdindex.csv,bird02.jpg,face12.jpg,40,31,100,100,2922.61
..\shapes216/emdindex.csv,bird02.jpg,fork01.jpg,40,32,100,99.9999,3165.31
..\shapes216/emdindex.csv,bird02.jpg,fork02.jpg,40,31,100,100,2271.2
..\shapes216/emdindex.csv,bird02.jpg,fork03.jpg,40,46,100,99.9999,3526.33
..\shapes216/emdindex.csv,bird02.jpg,fork04.jpg,40,35,100,100,2146.23
..\shapes216/emdindex.csv,bird02.jpg,fork05.jpg,40,34,100,99.9999,2227.13
..\shapes216/emdindex.csv,bird02.jpg,fork07.jpg,40,37,100,100,2444.47
..\shapes216/emdindex.csv,bird02.jpg,fork09.jpg,40,43,100,100,3013.78
..\shapes216/emdindex.csv,bird02.jpg,fork10.jpg,40,43,100,100,2883.37
..\shapes216/emdindex.csv,bird02.jpg,fork14.jpg,40,29,100,100,1466.44
..\shapes216/emdindex.csv,bird02.jpg,fork15.jpg,40,38,100,100,2381.68
..\shapes216/emdindex.csv,bird02.jpg,fork19.jpg,40,38,100,99.9999,2704.67
..\shapes216/emdindex.csv,bird02.jpg,fork20.jpg,40,29,100,100,1405.46
..\shapes216/emdindex.csv,bird02.jpg,fountain01.jpg,40,31,100,100,1563.03
..\shapes216/emdindex.csv,bird02.jpg,fountain03.jpg,40,28,100,100,1255.14
..\shapes216/emdindex.csv,bird02.jpg,fountain04.jpg,40,22,100,100,928.523
..\shapes216/emdindex.csv,bird02.jpg,fountain05.jpg,40,31,100,100,1812.97
..\shapes216/emdindex.csv,bird02.jpg,fountain06.jpg,40,23,100,100,1068.59
..\shapes216/emdindex.csv,bird02.jpg,fountain09.jpg,40,28,100,99.9999,1014.25
..\shapes216/emdindex.csv,bird02.jpg,fountain10.jpg,40,36,100,100,1956.06
..\shapes216/emdindex.csv,bird02.jpg,fountain13.jpg,40,26,100,99.9999,1085.49
..\shapes216/emdindex.csv,bird02.jpg,fountain15.jpg,40,29,100,100,1713.36
..\shapes216/emdindex.csv,bird02.jpg,fountain16.jpg,40,27,100,99.9999,1334.22
..\shapes216/emdindex.csv,bird02.jpg,fountain19.jpg,40,25,100,100,1071
..\shapes216/emdindex.csv,bird02.jpg,fountain20.jpg,40,32,100,100,1686.8
..\shapes216/emdindex.csv,bird02.jpg,Glas01.jpg,40,36,100,100,2102.76
..\shapes216/emdindex.csv,bird02.jpg,Glas02.jpg,40,38,100,99.9999,2076.8
..\shapes216/emdindex.csv,bird02.jpg,Glas03.jpg,40,32,100,100,2384.7
..\shapes216/emdindex.csv,bird02.jpg,Glas04.jpg,40,35,100,100,2869.49
..\shapes216/emdindex.csv,bird02.jpg,Glas06.jpg,40,27,100,100,1445.31
..\shapes216/emdindex.csv,bird02.jpg,Glas07.jpg,40,34,100,99.9999,2263.35
..\shapes216/emdindex.csv,bird02.jpg,Glas08.jpg,40,34,100,100,2114.83
..\shapes216/emdindex.csv,bird02.jpg,Glas13.jpg,40,32,100,100,1570.28
..\shapes216/emdindex.csv,bird02.jpg,Glas14.jpg,40,35,100,100,1859.46
..\shapes216/emdindex.csv,bird02.jpg,Glas18.jpg,40,39,100,100,2014.62
..\shapes216/emdindex.csv,bird02.jpg,Glas19.jpg,40,38,100,99.9999,2493.97
..\shapes216/emdindex.csv,bird02.jpg,Glas20.jpg,40,31,100,100,1728.45
..\shapes216/emdindex.csv,bird02.jpg,hammer01.jpg,40,33,100,99.9999,2103.36
..\shapes216/emdindex.csv,bird02.jpg,hammer02.jpg,40,28,100,100,1747.77
..\shapes216/emdindex.csv,bird02.jpg,hammer03.jpg,40,21,100,100,1636.69
..\shapes216/emdindex.csv,bird02.jpg,hammer04.jpg,40,15,100,100,634.511
..\shapes216/emdindex.csv,bird02.jpg,hammer05.jpg,40,10,100,100,470.902
..\shapes216/emdindex.csv,bird02.jpg,hammer08.jpg,40,11,100,100,382.759
..\shapes216/emdindex.csv,bird02.jpg,hammer10.jpg,40,45,100,100,2458.96
..\shapes216/emdindex.csv,bird02.jpg,hammer12.jpg,40,33,100,100,1870.93
..\shapes216/emdindex.csv,bird02.jpg,hammer13.jpg,40,35,100,100,2291.12
..\shapes216/emdindex.csv,bird02.jpg,hammer16.jpg,40,11,100,100,434.679
..\shapes216/emdindex.csv,bird02.jpg,hammer19.jpg,40,36,100,100,2239.2
..\shapes216/emdindex.csv,bird02.jpg,hammer20.jpg,40,35,100,100,2297.76
..\shapes216/emdindex.csv,bird02.jpg,Heart01.jpg,40,41,100,100,2512.69
..\shapes216/emdindex.csv,bird02.jpg,Heart02.jpg,40,36,100,100,1651.78
..\shapes216/emdindex.csv,bird02.jpg,Heart03.jpg,40,38,100,100,1842.56
..\shapes216/emdindex.csv,bird02.jpg,Heart04.jpg,40,39,100,100,2166.15
..\shapes216/emdindex.csv,bird02.jpg,Heart08.jpg,40,30,100,99.9999,1839.54
..\shapes216/emdindex.csv,bird02.jpg,Heart09.jpg,40,41,100,99.9998,2818.17
..\shapes216/emdindex.csv,bird02.jpg,Heart12.jpg,40,37,100,100,1645.74
..\shapes216/emdindex.csv,bird02.jpg,Heart14.jpg,40,36,100,100,1531.64
..\shapes216/emdindex.csv,bird02.jpg,Heart15.jpg,40,45,100,100,2282.67
..\shapes216/emdindex.csv,bird02.jpg,Heart17.jpg,40,43,100,100,2544.68
..\shapes216/emdindex.csv,bird02.jpg,Heart19.jpg,40,38,100,100,1716.98
..\shapes216/emdindex.csv,bird02.jpg,Heart20.jpg,40,41,100,100,2451.11
..\shapes216/emdindex.csv,bird02.jpg,key01.jpg,40,32,100,100,1547.34
..\shapes216/emdindex.csv,bird02.jpg,key03.jpg,40,30,100,100,1432.03
..\shapes216/emdindex.csv,bird02.jpg,key05.jpg,40,23,100,100,913.43
..\shapes216/emdindex.csv,bird02.jpg,key06.jpg,40,26,100,100,1616.16
..\shapes216/emdindex.csv,bird02.jpg,key07.jpg,40,23,100,100,1221.93
..\shapes216/emdindex.csv,bird02.jpg,key08.jpg,40,27,100,100,1493
..\shapes216/emdindex.csv,bird02.jpg,key10.jpg,40,20,100,100,722.654
..\shapes216/emdindex.csv,bird02.jpg,key13.jpg,40,27,100,99.9999,1281.7
..\shapes216/emdindex.csv,bird02.jpg,key14.jpg,40,31,100,99.9999,1824.45
..\shapes216/emdindex.csv,bird02.jpg,key17.jpg,40,24,100,99.9999,1203.82
..\shapes216/emdindex.csv,bird02.jpg,key18.jpg,40,26,100,100,1285.32
..\shapes216/emdindex.csv,bird02.jpg,key19.jpg,40,25,100,100,1046.25
..\shapes216/emdindex.csv,bird02.jpg,Misk01.jpg,40,58,100,100,2977.55
..\shapes216/emdindex.csv,bird02.jpg,Misk02.jpg,40,45,100,100,2862.85
..\shapes216/emdindex.csv,bird02.jpg,Misk03.jpg,40,43,100,100,2297.16
..\shapes216/emdindex.csv,bird02.jpg,Misk04.jpg,40,53,100,100,3361.52
..\shapes216/emdindex.csv,bird02.jpg,Misk05.jpg,40,53,100,99.9997,3954.37
..\shapes216/emdindex.csv,bird02.jpg,Misk07.jpg,40,51,100,99.9998,3678.47
..\shapes216/emdindex.csv,bird02.jpg,Misk09.jpg,40,49,100,100,1979
..\shapes216/emdindex.csv,bird02.jpg,Misk10.jpg,40,50,100,99.9998,2752.36
..\shapes216/emdindex.csv,bird02.jpg,Misk11.jpg,40,47,100,100,3296.32
..\shapes216/emdindex.csv,bird02.jpg,Misk13.jpg,40,45,100,99.9998,2690.78
..\shapes216/emdindex.csv,bird02.jpg,Misk16.jpg,40,54,100,100,3895.21
..\shapes216/emdindex.csv,bird02.jpg,Misk20.jpg,40,53,100,100,2721.57
..\shapes216/emdindex.csv,bird02.jpg,ray02.jpg,40,52,100,100,4901.61
..\shapes216/emdindex.csv,bird02.jpg,ray03.jpg,40,51,100,100,3383.25
..\shapes216/emdindex.csv,bird02.jpg,ray04.jpg,40,44,100,99.9999,3313.22
..\shapes216/emdindex.csv,bird02.jpg,ray05.jpg,40,53,100,100,4236.91
..\shapes216/emdindex.csv,bird02.jpg,ray09.jpg,40,46,100,100,3408.61
..\shapes216/emdindex.csv,bird02.jpg,ray13.jpg,40,44,100,99.9999,3275.79
..\shapes216/emdindex.csv,bird02.jpg,ray14.jpg,40,49,100,100,3548.07
..\shapes216/emdindex.csv,bird02.jpg,ray15.jpg,40,49,100,100,2646.71
..\shapes216/emdindex.csv,bird02.jpg,ray16.jpg,40,53,100,99.9998,5357.42
..\shapes216/emdindex.csv,bird02.jpg,ray17.jpg,40,37,100,99.9999,2821.19
..\shapes216/emdindex.csv,bird02.jpg,ray18.jpg,40,40,100,100,2422.73
..\shapes216/emdindex.csv,bird02.jpg,ray20.jpg,40,60,100,99.9999,6278.1
..\shapes216/emdindex.csv,bird02.jpg,turtle01.jpg,40,35,100,99.9999,2047.22
..\shapes216/emdindex.csv,bird02.jpg,turtle02.jpg,40,35,100,100,2188.49
..\shapes216/emdindex.csv,bird02.jpg,turtle04.jpg,40,42,100,100,2973.93
..\shapes216/emdindex.csv,bird02.jpg,turtle05.jpg,40,37,100,100,1650.57
..\shapes216/emdindex.csv,bird02.jpg,turtle07.jpg,40,38,100,100,3388.69
..\shapes216/emdindex.csv,bird02.jpg,turtle09.jpg,40,38,100,99.9999,3638.63
..\shapes216/emdindex.csv,bird02.jpg,turtle10.jpg,40,37,100,100,2204.79
..\shapes216/emdindex.csv,bird02.jpg,turtle13.jpg,40,32,100,100,2155.89
..\shapes216/emdindex.csv,bird02.jpg,turtle16.jpg,40,30,100,100,2040.58
..\shapes216/emdindex.csv,bird02.jpg,turtle17.jpg,40,42,100,100,1938.55
..\shapes216/emdindex.csv,bird02.jpg,turtle18.jpg,40,36,100,100,2588.76
..\shapes216/emdindex.csv,bird02.jpg,turtle20.jpg,40,34,100,99.9999,2917.18
..\shapes216/emdindex.csv,bird04.jpg,bird07.jpg,38,50,100,99.9999,3993.01
..\shapes216/emdindex.csv,bird04.jpg,bird09.jpg,38,36,100,99.9998,1765.88
..\shapes216/emdindex.csv,bird04.jpg,bird10.jpg,38,40,100,100,2420.32
..\shapes216/emdindex.csv,bird04.jpg,bird13.jpg,38,45,100,99.9998,3364.54
..\shapes216/emdindex.csv,bird04.jpg,bird15.jpg,38,43,100,100,3510.64
..\shapes216/emdindex.csv,bird04.jpg,bird16.jpg,38,33,100,99.9999,1537.07
..\shapes216/emdindex.csv,bird04.jpg,bird17.jpg,38,35,100,100,1727.85
..\shapes216/emdindex.csv,bird04.jpg,bird18.jpg,38,36,100,99.9998,1887.23
..\shapes216/emdindex.csv,bird04.jpg,bird19.jpg,38,32,100,100,1765.88
..\shapes216/emdindex.csv,bird04.jpg,bird20.jpg,38,40,100,100,2618.34
..\shapes216/emdindex.csv,bird04.jpg,Bone01.jpg,38,40,100,100,2964.27
..\shapes216/emdindex.csv,bird04.jpg,Bone02.jpg,38,37,100,99.9999,2371.42
..\shapes216/emdindex.csv,bird04.jpg,Bone03.jpg,38,41,100,99.9998,3104.33
..\shapes216/emdindex.csv,bird04.jpg,Bone04.jpg,38,35,100,100,2410.66
..\shapes216/emdindex.csv,bird04.jpg,Bone05.jpg,38,36,100,100,2458.35
..\shapes216/emdindex.csv,bird04.jpg,Bone06.jpg,38,40,100,100,3091.05
..\shapes216/emdindex.csv,bird04.jpg,Bone07.jpg,38,38,100,100,2621.96
..\shapes216/emdindex.csv,bird04.jpg,Bone08.jpg,38,42,100,99.9999,3395.33
..\shapes216/emdindex.csv,bird04.jpg,Bone09.jpg,38,39,100,100,2882.16
..\shapes216/emdindex.csv,bird04.jpg,Bone10.jpg,38,41,100,99.9998,3231.72
..\shapes216/emdindex.csv,bird04.jpg,Bone11.jpg,38,38,100,100,2862.24
..\shapes216/emdindex.csv,bird04.jpg,Bone12.jpg,38,24,100,100,1485.76
..\shapes216/emdindex.csv,bird04.jpg,brick03.jpg,38,27,100,100,962.331
..\shapes216/emdindex.csv,bird04.jpg,brick04.jpg,38,21,100,99.9999,672.545
..\shapes216/emdindex.csv,bird04.jpg,brick05.jpg,38,28,100,100,1264.8
..\shapes216/emdindex.csv,bird04.jpg,brick08.jpg,38,23,100,100,893.507
..\shapes216/emdindex.csv,bird04.jpg,brick09.jpg,38,27,100,100,820.457
..\shapes216/emdindex.csv,bird04.jpg,brick10.jpg,38,29,100,100,979.236
..\shapes216/emdindex.csv,bird04.jpg,brick14.jpg,38,32,100,100,1427.2
..\shapes216/emdindex.csv,bird04.jpg,brick15.jpg,38,32,100,100,1194.16
..\shapes216/emdindex.csv,bird04.jpg,brick16.jpg,38,27,100,100,1098.77
..\shapes216/emdindex.csv,bird04.jpg,brick17.jpg,38,27,100,100,833.739
..\shapes216/emdindex.csv,bird04.jpg,brick18.jpg,38,25,100,99.9999,801.742
..\shapes216/emdindex.csv,bird04.jpg,brick20.jpg,38,26,100,99.9999,978.632
..\shapes216/emdindex.csv,bird04.jpg,camel04.jpg,38,69,100,99.9999,5725.69
..\shapes216/emdindex.csv,bird04.jpg,camel06.jpg,38,80,100,100,11175.5
..\shapes216/emdindex.csv,bird04.jpg,camel07.jpg,38,59,100,100,4809.24
..\shapes216/emdindex.csv,bird04.jpg,camel08.jpg,38,71,100,100,7505.46
..\shapes216/emdindex.csv,bird04.jpg,camel12.jpg,38,69,100,99.9998,5965.37
..\shapes216/emdindex.csv,bird04.jpg,camel13.jpg,38,54,100,99.9999,4547.83
..\shapes216/emdindex.csv,bird04.jpg,camel14.jpg,38,64,100,99.9999,5631.51
..\shapes216/emdindex.csv,bird04.jpg,camel15.jpg,38,65,100,99.9998,6786.43
..\shapes216/emdindex.csv,bird04.jpg,camel16.jpg,38,58,100,100,4954.14
..\shapes216/emdindex.csv,bird04.jpg,camel17.jpg,38,74,100,99.9999,7474.67
..\shapes216/emdindex.csv,bird04.jpg,camel19.jpg,38,63,100,100,4131.87
..\shapes216/emdindex.csv,bird04.jpg,camel20.jpg,38,69,100,100,4675.82
..\shapes216/emdindex.csv,bird04.jpg,car04.jpg,38,30,100,100,1569.07
..\shapes216/emdindex.csv,bird04.jpg,car05.jpg,38,31,100,100,1404.86
..\shapes216/emdindex.csv,bird04.jpg,car06.jpg,38,28,100,99.9999,1435.05
..\shapes216/emdindex.csv,bird04.jpg,car08.jpg,38,28,100,99.9999,1527.41
..\shapes216/emdindex.csv,bird04.jpg,car09.jpg,38,27,100,100,1019.68
..\shapes216/emdindex.csv,bird04.jpg,car10.jpg,38,27,100,99.9999,1337.85
..\shapes216/emdindex.csv,bird04.jpg,car11.jpg,38,29,100,99.9999,1336.64
..\shapes216/emdindex.csv,bird04.jpg,car12.jpg,38,32,100,100,1188.12
..\shapes216/emdindex.csv,bird04.jpg,car15.jpg,38,29,100,100,1567.26
..\shapes216/emdindex.csv,bird04.jpg,car18.jpg,38,31,100,100,1431.42
..\shapes216/emdindex.csv,bird04.jpg,car19.jpg,38,31,100,100,3189.46
..\shapes216/emdindex.csv,bird04.jpg,car20.jpg,38,29,100,99.9999,1628.84
..\shapes216/emdindex.csv,bird04.jpg,children01.jpg,38,36,100,99.9999,4060.63
..\shapes216/emdindex.csv,bird04.jpg,children02.jpg,38,34,100,100,3652.51
..\shapes216/emdindex.csv,bird04.jpg,children06.jpg,38,34,100,100,3563.77
..\shapes216/emdindex.csv,bird04.jpg,children07.jpg,38,34,100,100,3392.91
..\shapes216/emdindex.csv,bird04.jpg,children09.jpg,38,33,100,100,3003.51
..\shapes216/emdindex.csv,bird04.jpg,children10.jpg,38,34,100,100,2461.37
..\shapes216/emdindex.csv,bird04.jpg,children11.jpg,38,32,100,99.9999,2513.89
..\shapes216/emdindex.csv,bird04.jpg,children12.jpg,38,34,100,100,2192.11
..\shapes216/emdindex.csv,bird04.jpg,children13.jpg,38,37,100,100,2737.88
..\shapes216/emdindex.csv,bird04.jpg,children14.jpg,38,36,100,100,3139.35
..\shapes216/emdindex.csv,bird04.jpg,children19.jpg,38,36,100,100,2827.23
..\shapes216/emdindex.csv,bird04.jpg,children20.jpg,38,37,100,99.9999,2682.33
..\shapes216/emdindex.csv,bird04.jpg,classic01.jpg,38,22,100,100,863.321
..\shapes216/emdindex.csv,bird04.jpg,classic02.jpg,38,22,100,100,1089.11
..\shapes216/emdindex.csv,bird04.jpg,classic03.jpg,38,24,100,100,1214.69
..\shapes216/emdindex.csv,bird04.jpg,classic04.jpg,38,27,100,100,1415.12
..\shapes216/emdindex.csv,bird04.jpg,classic08.jpg,38,16,100,100,551.197
..\shapes216/emdindex.csv,bird04.jpg,classic10.jpg,38,27,100,99.9999,1440.48
..\shapes216/emdindex.csv,bird04.jpg,classic12.jpg,38,23,100,100,888.074
..\shapes216/emdindex.csv,bird04.jpg,classic13.jpg,38,24,100,99.9999,833.135
..\shapes216/emdindex.csv,bird04.jpg,classic15.jpg,38,23,100,100,880.225
..\shapes216/emdindex.csv,bird04.jpg,classic16.jpg,38,26,100,100,1511.11
..\shapes216/emdindex.csv,bird04.jpg,classic19.jpg,38,27,100,99.9999,1250.31
..\shapes216/emdindex.csv,bird04.jpg,classic20.jpg,38,21,100,100,575.95
..\shapes216/emdindex.csv,bird04.jpg,elephant01.jpg,38,60,100,100,5685.85
..\shapes216/emdindex.csv,bird04.jpg,elephant02.jpg,38,39,100,100,3432.76
..\shapes216/emdindex.csv,bird04.jpg,elephant05.jpg,38,54,100,100,5541.56
..\shapes216/emdindex.csv,bird04.jpg,elephant06.jpg,38,58,100,100,3400.16
..\shapes216/emdindex.csv,bird04.jpg,elephant09.jpg,38,55,100,100,5199.85
..\shapes216/emdindex.csv,bird04.jpg,elephant10.jpg,38,51,100,100,3889.78
..\shapes216/emdindex.csv,bird04.jpg,elephant12.jpg,38,53,100,99.9999,4913.69
..\shapes216/emdindex.csv,bird04.jpg,elephant13.jpg,38,57,100,100,6261.8
..\shapes216/emdindex.csv,bird04.jpg,elephant14.jpg,38,47,100,99.9999,2807.91
..\shapes216/emdindex.csv,bird04.jpg,elephant15.jpg,38,62,100,100,5061.6
..\shapes216/emdindex.csv,bird04.jpg,elephant16.jpg,38,61,100,99.9999,6863.71
..\shapes216/emdindex.csv,bird04.jpg,elephant20.jpg,38,41,100,99.9999,2248.26
..\shapes216/emdindex.csv,bird04.jpg,face01.jpg,38,30,100,100,2321.91
